,scrapping_date,reviewer_name,review_date,rating,review_title,review_content,date_of_stays
770,2022-11-06 13:48:14.839847,A6071MMbobw,Oct 2017,2.0,Injury waiting to happen,"This is a typical Hilton Garden Inn.  Maybe a bit nicer, considering its in downtown Chicago.  Here's the problem: In my room, and in most of the rooms for the 40 or so attendees at our conference, the corners of the platform bed extend well past the mattress.  It's heavy, dark wood, nearly impossible to see in minimal (overnight) lighting.  Many of us experienced painful bruises. This is an inexcusable safety issue and must be fixed.",October 2017
771,2022-11-06 13:48:14.868323,70trishar,Oct 2017,5.0,Early check in no problem,"The staff was very nice when we arrived from the airport 3 hours early for check in. We only wanted to see if they would hold our luggage while we explored. They immediately got us a room and we were off to see the city. We also ordered room service from the grill that was delicious. The rooms were clean and the beds were comfortable.My husband and I are not high maintenance, so this place was wonderful! Very comfortable and clean and polite and the food was great!",October 2017
772,2022-11-06 13:48:14.895719,Janet H,Oct 2017,3.0,Good location but problems with noisy guests and satellite television,"The Hilton Garden Inn in downtown Chicago on Grand Avenue has a great location.  We were able to easily walk to see a play and an opera and to go out to eat.  However, we encountered various problems with our room.  We asked for a quiet room, but we were located next to a large group of noisy young people who slammed doors, partied, and shouted in the halls at all hours, including at 2 a.m.  After I complained about them twice, the hotel finally send someone to tell the group to be quiet at 2 a.m. the second night.  Also, because the television system in this hotel is dependent on satellite, we had no service during thunderstorms that lasted for hours on Saturday.  We wanted to watch some football games, but that was impossible.  The refrigerator works well but has no freezer. …",October 2017
773,2022-11-06 13:48:14.926705,Kasia D,Oct 2017,5.0,A place to come back to!,"Very nice and spacious, well arranged room with a city view. It's was very clean and the beds were comfortable. Perfect location, just a few steps from State Street and all the great stuff that Chicago has to offer. Will surely come back there when visiting the city next year!",October 2017
774,2022-11-06 13:48:14.950962,Jen L,Oct 2017,3.0,Disappointing,"My sister and I go to Chicago often and always book our hotels on Priceline, using their Express Deals. When I found out I was staying at the Hilton, I called to request a room with two beds. The person I spoke with told me she could not even look up my reservation since I booked on Priceline. I called a second time another day and the person told me he could not put in a request for 2 beds for me. I've never had this problem with any other hotel I have booked through Priceline. Most hotels are more than happy to reserve a room with 2 beds for me or to at least put in a request for 2 beds. When I checked in, before I could even say anything, the woman at the front desk said ""We have no rooms available. We were completely booked last night."" Didn't offer to call me when my room…",October 2017
775,2022-11-06 13:48:14.990372,Bob L,Oct 2017,4.0,Tiny Room but Great Spot,"We visited Chicago last week over Fall break and stayed at the Hilton Garden Inn.  As all the other reviews have stated, you just can't beat the location.  It was in the center of everything worth seeing if you are just looking for the touristy stuff (which we were). There is grocery right across the street which combined with a frig/microwave in your room is very convenient.  Plenty of taxis and Ubers everywhere when you don't feel like walking.The only two things that keep it from being a 5 star review (I would give it a 4.5 if I could) are the size of the room  and noise level.  The room was very cramped for two adults and a child. I'm sure you can upgrade to a larger room but we took the cheapest (if $1066 for four nights can be considered ""cheap"" - but it was still…",October 2017
776,2022-11-06 13:48:15.014257,Jake S,Oct 2017,5.0,Great place,Staff was nice and extremely cooperative. Uncle Reggie is the man and easily made our stay ten times better than it would have been. Would definitely want to stay here again if I come back to Chicago.,October 2017
777,2022-11-06 13:48:15.042299,Tree_Saw168,Oct 2017,5.0,Great valué For money,"Stayed here with special promo. Service was great. Good value for money and good location. Walking distance to attractions plus subway is 5 yards away. Pool was small but good enough.  We had a corner room Cityview, however, it was so rainy and foggy,  we did not have great views.  The updates to this hotel are great. Room and  hallway smell nice and are clean and fresh. This is my second stay at This location and I would be happy to return again. I'm looking forward to breakfast and webers grill and Hamilton, which I will see you tomorrow. Only negative is the size of the lobby. Not much gathering space.",October 2017
778,2022-11-06 13:48:15.098463,Stephen G,Oct 2017,4.0,Go HGI!,"A typically clean, functional and efficient Hilton Garden Inn. In a great central location with good transit options. This is a well appointed medium budget hotel with friendly staff. Even the attached bar is reasonable.",August 2017
779,2022-11-06 13:48:15.175118,GolfNHorses,Sep 2017,5.0,Great Stay,"I had a very nice stay at this Hilton property. The staff was nice and went above and beyond to help me with anything I needed. Gabrielle made several suggestions on what restaurants to try and she didn't steer me wrong. This hotel is not only near many restaurants, the stores nearby are great as well! I was excited to find out that I was on the top floor. Room & bath were nice and clean. The bathtub itself was older and had some rust near the drain, but everything else was updated. My only complaint is that there is no box spring just a mattress and I did not sleep well as I have at other Hilton properties. This hotel is at an Excellent location and I will definitely stay here again!",September 2017
780,2022-11-06 13:48:17.221396,S470UQjessicam,Oct 2017,5.0,"Clean rooms, friendly staff",Upon arrival we were greeted by the friendly staff. Our room was very clean. The free internet was actually fast! I would stay here again and would recommend my friends and family stay at this hotel. The hotel location can't be beat. It is near awesome restaurants and bars.,October 2017
781,2022-11-06 13:48:17.266718,dottiel31,Oct 2017,5.0,"Great location, hotel and awesome staff","The location is close to everything downtown, helped us with some tours. Great staff and good breakfast place  Clean rooms and nice views from hotel.  I would recommend this for all and will stay here again on our next trip",October 2017
782,2022-11-06 13:48:17.296511,Brandy K,Oct 2017,3.0,Loud but great location,Stayed in room 1907 for 4 nights. It was very loud every night. The hotel is 2 blocks from a busy fire station. It was great being right next to the red line L station and walking distance to many sites and great restaurants. But even with earplugs it was too loud to get I'm a good nights sleep. The location does not outweigh the noise for us and we would not stay here again.,October 2017
