,scrapping_date,review_rating,reviewer_name,review_date,review_title,review_content
520,2022-11-06 17:22:19.548356,3/5 Okay,Jean F,"Oct 16, 2021",,"I was dissapointed I requested a city view and higher  floor it didn’t happen the gave to other customer.
Maybe because I am asian"
521,2022-11-06 17:22:19.582464,4/5 Good,Vickie,"Oct 16, 2021",No breakfast,"All was good with the hotel, only complaint is we paid for breakfast, but there dining room was down, was sent across the street with 10 dollar voucher, average breakfast price was 22dollars with no juice or fruit."
522,2022-11-06 17:22:19.648602,4/5 Good,Ran,"Oct 16, 2021",,"Super friendly staff, location is fine, plenty of dining options around. Good economic option for a stay in chicago"
523,2022-11-06 17:22:19.720708,3/5 Okay,Bruce L,"Oct 15, 2021",,Great location. Mediocre to poor facility.
524,2022-11-06 17:22:19.763299,5/5 Excellent,Carolyn,"Oct 14, 2021",,Good value in Chicago.
525,2022-11-06 17:22:19.795428,5/5 Excellent,Heather,"Oct 13, 2021",My go to hotel in the Loop!,"Second time staying here and just as happy as the first! Location is great, staff is friendly and goes above and beyond, and the rooms and nice and quiet. Will definitely stay again!"
526,2022-11-06 17:22:19.840478,5/5 Excellent,Julie,"Oct 12, 2021",,
527,2022-11-06 17:22:19.885758,5/5 Excellent,Tanya,"Oct 12, 2021",Will return,Wish the restaurant was open. Perfect location.
528,2022-11-06 17:22:19.926125,4/5 Good,Verified traveler,"Oct 12, 2021",,"In terms of location and restaurants, it was a good location for getting to the Chicago Marathon Start/Finish line and other course locations. Also plenty of food options nearby. In terms of bed and shower, the bed was a little bit more on the firm side and the shower took a few minutes to warm up. All in all a decent stay."
529,2022-11-06 17:22:19.962523,5/5 Excellent,Jeremy,"Oct 12, 2021",,
530,2022-11-06 17:22:19.982244,3/5 Okay,Jean F,"Oct 16, 2021",,"I was dissapointed I requested a city view and higher  floor it didn’t happen the gave to other customer.
Maybe because I am asian"
531,2022-11-06 17:22:20.001793,4/5 Good,Vickie,"Oct 16, 2021",No breakfast,"All was good with the hotel, only complaint is we paid for breakfast, but there dining room was down, was sent across the street with 10 dollar voucher, average breakfast price was 22dollars with no juice or fruit."
532,2022-11-06 17:22:20.025722,4/5 Good,Ran,"Oct 16, 2021",,"Super friendly staff, location is fine, plenty of dining options around. Good economic option for a stay in chicago"
533,2022-11-06 17:22:20.046291,3/5 Okay,Bruce L,"Oct 15, 2021",,Great location. Mediocre to poor facility.
534,2022-11-06 17:22:20.073464,5/5 Excellent,Carolyn,"Oct 14, 2021",,Good value in Chicago.
535,2022-11-06 17:22:20.342620,5/5 Excellent,Heather,"Oct 13, 2021",My go to hotel in the Loop!,"Second time staying here and just as happy as the first! Location is great, staff is friendly and goes above and beyond, and the rooms and nice and quiet. Will definitely stay again!"
536,2022-11-06 17:22:20.544407,5/5 Excellent,Julie,"Oct 12, 2021",,
537,2022-11-06 17:22:20.588901,5/5 Excellent,Tanya,"Oct 12, 2021",Will return,Wish the restaurant was open. Perfect location.
538,2022-11-06 17:22:20.668783,4/5 Good,Verified traveler,"Oct 12, 2021",,"In terms of location and restaurants, it was a good location for getting to the Chicago Marathon Start/Finish line and other course locations. Also plenty of food options nearby. In terms of bed and shower, the bed was a little bit more on the firm side and the shower took a few minutes to warm up. All in all a decent stay."
539,2022-11-06 17:22:20.719272,5/5 Excellent,Jeremy,"Oct 12, 2021",,
540,2022-11-06 17:22:20.764505,3/5 Okay,Jean F,"Oct 16, 2021",,"I was dissapointed I requested a city view and higher  floor it didn’t happen the gave to other customer.
Maybe because I am asian"
541,2022-11-06 17:22:20.835452,4/5 Good,Vickie,"Oct 16, 2021",No breakfast,"All was good with the hotel, only complaint is we paid for breakfast, but there dining room was down, was sent across the street with 10 dollar voucher, average breakfast price was 22dollars with no juice or fruit."
542,2022-11-06 17:22:21.086674,4/5 Good,Ran,"Oct 16, 2021",,"Super friendly staff, location is fine, plenty of dining options around. Good economic option for a stay in chicago"
543,2022-11-06 17:22:21.131601,3/5 Okay,Bruce L,"Oct 15, 2021",,Great location. Mediocre to poor facility.
544,2022-11-06 17:22:21.169841,5/5 Excellent,Carolyn,"Oct 14, 2021",,Good value in Chicago.
545,2022-11-06 17:22:21.195621,5/5 Excellent,Heather,"Oct 13, 2021",My go to hotel in the Loop!,"Second time staying here and just as happy as the first! Location is great, staff is friendly and goes above and beyond, and the rooms and nice and quiet. Will definitely stay again!"
546,2022-11-06 17:22:21.230635,5/5 Excellent,Julie,"Oct 12, 2021",,
547,2022-11-06 17:22:21.255282,5/5 Excellent,Tanya,"Oct 12, 2021",Will return,Wish the restaurant was open. Perfect location.
548,2022-11-06 17:22:21.293158,4/5 Good,Verified traveler,"Oct 12, 2021",,"In terms of location and restaurants, it was a good location for getting to the Chicago Marathon Start/Finish line and other course locations. Also plenty of food options nearby. In terms of bed and shower, the bed was a little bit more on the firm side and the shower took a few minutes to warm up. All in all a decent stay."
549,2022-11-06 17:22:21.328696,5/5 Excellent,Jeremy,"Oct 12, 2021",,
550,2022-11-06 17:22:21.355900,3/5 Okay,Jean F,"Oct 16, 2021",,"I was dissapointed I requested a city view and higher  floor it didn’t happen the gave to other customer.
Maybe because I am asian"
551,2022-11-06 17:22:21.383712,4/5 Good,Vickie,"Oct 16, 2021",No breakfast,"All was good with the hotel, only complaint is we paid for breakfast, but there dining room was down, was sent across the street with 10 dollar voucher, average breakfast price was 22dollars with no juice or fruit."
552,2022-11-06 17:22:21.402304,4/5 Good,Ran,"Oct 16, 2021",,"Super friendly staff, location is fine, plenty of dining options around. Good economic option for a stay in chicago"
553,2022-11-06 17:22:21.424102,3/5 Okay,Bruce L,"Oct 15, 2021",,Great location. Mediocre to poor facility.
554,2022-11-06 17:22:21.441864,5/5 Excellent,Carolyn,"Oct 14, 2021",,Good value in Chicago.
555,2022-11-06 17:22:21.461253,5/5 Excellent,Heather,"Oct 13, 2021",My go to hotel in the Loop!,"Second time staying here and just as happy as the first! Location is great, staff is friendly and goes above and beyond, and the rooms and nice and quiet. Will definitely stay again!"
556,2022-11-06 17:22:21.484460,5/5 Excellent,Julie,"Oct 12, 2021",,
557,2022-11-06 17:22:21.501274,5/5 Excellent,Tanya,"Oct 12, 2021",Will return,Wish the restaurant was open. Perfect location.
558,2022-11-06 17:22:21.541630,4/5 Good,Verified traveler,"Oct 12, 2021",,"In terms of location and restaurants, it was a good location for getting to the Chicago Marathon Start/Finish line and other course locations. Also plenty of food options nearby. In terms of bed and shower, the bed was a little bit more on the firm side and the shower took a few minutes to warm up. All in all a decent stay."
559,2022-11-06 17:22:21.578288,5/5 Excellent,Jeremy,"Oct 12, 2021",,
560,2022-11-06 17:22:21.617440,3/5 Okay,Jean F,"Oct 16, 2021",,"I was dissapointed I requested a city view and higher  floor it didn’t happen the gave to other customer.
Maybe because I am asian"
561,2022-11-06 17:22:21.639735,4/5 Good,Vickie,"Oct 16, 2021",No breakfast,"All was good with the hotel, only complaint is we paid for breakfast, but there dining room was down, was sent across the street with 10 dollar voucher, average breakfast price was 22dollars with no juice or fruit."
562,2022-11-06 17:22:21.668423,4/5 Good,Ran,"Oct 16, 2021",,"Super friendly staff, location is fine, plenty of dining options around. Good economic option for a stay in chicago"
563,2022-11-06 17:22:21.726604,3/5 Okay,Bruce L,"Oct 15, 2021",,Great location. Mediocre to poor facility.
564,2022-11-06 17:22:21.762374,5/5 Excellent,Carolyn,"Oct 14, 2021",,Good value in Chicago.
565,2022-11-06 17:22:21.782583,5/5 Excellent,Heather,"Oct 13, 2021",My go to hotel in the Loop!,"Second time staying here and just as happy as the first! Location is great, staff is friendly and goes above and beyond, and the rooms and nice and quiet. Will definitely stay again!"
566,2022-11-06 17:22:21.800241,5/5 Excellent,Julie,"Oct 12, 2021",,
567,2022-11-06 17:22:21.818748,5/5 Excellent,Tanya,"Oct 12, 2021",Will return,Wish the restaurant was open. Perfect location.
568,2022-11-06 17:22:21.843353,4/5 Good,Verified traveler,"Oct 12, 2021",,"In terms of location and restaurants, it was a good location for getting to the Chicago Marathon Start/Finish line and other course locations. Also plenty of food options nearby. In terms of bed and shower, the bed was a little bit more on the firm side and the shower took a few minutes to warm up. All in all a decent stay."
569,2022-11-06 17:22:21.872922,5/5 Excellent,Jeremy,"Oct 12, 2021",,
570,2022-11-06 17:22:21.894564,3/5 Okay,Jean F,"Oct 16, 2021",,"I was dissapointed I requested a city view and higher  floor it didn’t happen the gave to other customer.
Maybe because I am asian"
571,2022-11-06 17:22:21.921172,4/5 Good,Vickie,"Oct 16, 2021",No breakfast,"All was good with the hotel, only complaint is we paid for breakfast, but there dining room was down, was sent across the street with 10 dollar voucher, average breakfast price was 22dollars with no juice or fruit."
572,2022-11-06 17:22:21.947214,4/5 Good,Ran,"Oct 16, 2021",,"Super friendly staff, location is fine, plenty of dining options around. Good economic option for a stay in chicago"
573,2022-11-06 17:22:21.983751,3/5 Okay,Bruce L,"Oct 15, 2021",,Great location. Mediocre to poor facility.
574,2022-11-06 17:22:22.008796,5/5 Excellent,Carolyn,"Oct 14, 2021",,Good value in Chicago.
575,2022-11-06 17:22:22.034490,5/5 Excellent,Heather,"Oct 13, 2021",My go to hotel in the Loop!,"Second time staying here and just as happy as the first! Location is great, staff is friendly and goes above and beyond, and the rooms and nice and quiet. Will definitely stay again!"
576,2022-11-06 17:22:22.056324,5/5 Excellent,Julie,"Oct 12, 2021",,
577,2022-11-06 17:22:22.073077,5/5 Excellent,Tanya,"Oct 12, 2021",Will return,Wish the restaurant was open. Perfect location.
578,2022-11-06 17:22:22.095226,4/5 Good,Verified traveler,"Oct 12, 2021",,"In terms of location and restaurants, it was a good location for getting to the Chicago Marathon Start/Finish line and other course locations. Also plenty of food options nearby. In terms of bed and shower, the bed was a little bit more on the firm side and the shower took a few minutes to warm up. All in all a decent stay."
579,2022-11-06 17:22:22.114556,5/5 Excellent,Jeremy,"Oct 12, 2021",,
580,2022-11-06 17:22:22.133387,3/5 Okay,Jean F,"Oct 16, 2021",,"I was dissapointed I requested a city view and higher  floor it didn’t happen the gave to other customer.
Maybe because I am asian"
581,2022-11-06 17:22:22.152908,4/5 Good,Vickie,"Oct 16, 2021",No breakfast,"All was good with the hotel, only complaint is we paid for breakfast, but there dining room was down, was sent across the street with 10 dollar voucher, average breakfast price was 22dollars with no juice or fruit."
582,2022-11-06 17:22:22.179856,4/5 Good,Ran,"Oct 16, 2021",,"Super friendly staff, location is fine, plenty of dining options around. Good economic option for a stay in chicago"
583,2022-11-06 17:22:22.219526,3/5 Okay,Bruce L,"Oct 15, 2021",,Great location. Mediocre to poor facility.
584,2022-11-06 17:22:22.249348,5/5 Excellent,Carolyn,"Oct 14, 2021",,Good value in Chicago.
585,2022-11-06 17:22:22.298731,5/5 Excellent,Heather,"Oct 13, 2021",My go to hotel in the Loop!,"Second time staying here and just as happy as the first! Location is great, staff is friendly and goes above and beyond, and the rooms and nice and quiet. Will definitely stay again!"
586,2022-11-06 17:22:22.397410,5/5 Excellent,Julie,"Oct 12, 2021",,
587,2022-11-06 17:22:22.438215,5/5 Excellent,Tanya,"Oct 12, 2021",Will return,Wish the restaurant was open. Perfect location.
588,2022-11-06 17:22:22.478948,4/5 Good,Verified traveler,"Oct 12, 2021",,"In terms of location and restaurants, it was a good location for getting to the Chicago Marathon Start/Finish line and other course locations. Also plenty of food options nearby. In terms of bed and shower, the bed was a little bit more on the firm side and the shower took a few minutes to warm up. All in all a decent stay."
589,2022-11-06 17:22:22.509647,5/5 Excellent,Jeremy,"Oct 12, 2021",,
590,2022-11-06 17:22:22.537574,3/5 Okay,Jean F,"Oct 16, 2021",,"I was dissapointed I requested a city view and higher  floor it didn’t happen the gave to other customer.
Maybe because I am asian"
591,2022-11-06 17:22:22.559691,4/5 Good,Vickie,"Oct 16, 2021",No breakfast,"All was good with the hotel, only complaint is we paid for breakfast, but there dining room was down, was sent across the street with 10 dollar voucher, average breakfast price was 22dollars with no juice or fruit."
592,2022-11-06 17:22:22.591910,4/5 Good,Ran,"Oct 16, 2021",,"Super friendly staff, location is fine, plenty of dining options around. Good economic option for a stay in chicago"
593,2022-11-06 17:22:22.627939,3/5 Okay,Bruce L,"Oct 15, 2021",,Great location. Mediocre to poor facility.
594,2022-11-06 17:22:22.677795,5/5 Excellent,Carolyn,"Oct 14, 2021",,Good value in Chicago.
595,2022-11-06 17:22:22.710904,5/5 Excellent,Heather,"Oct 13, 2021",My go to hotel in the Loop!,"Second time staying here and just as happy as the first! Location is great, staff is friendly and goes above and beyond, and the rooms and nice and quiet. Will definitely stay again!"
596,2022-11-06 17:22:22.764374,5/5 Excellent,Julie,"Oct 12, 2021",,
597,2022-11-06 17:22:22.789381,5/5 Excellent,Tanya,"Oct 12, 2021",Will return,Wish the restaurant was open. Perfect location.
598,2022-11-06 17:22:22.820458,4/5 Good,Verified traveler,"Oct 12, 2021",,"In terms of location and restaurants, it was a good location for getting to the Chicago Marathon Start/Finish line and other course locations. Also plenty of food options nearby. In terms of bed and shower, the bed was a little bit more on the firm side and the shower took a few minutes to warm up. All in all a decent stay."
599,2022-11-06 17:22:22.839325,5/5 Excellent,Jeremy,"Oct 12, 2021",,
